,index,word,count,genres,title_occurrence,%_occurrence,mean_rating
0,315,new,65,Animation,52,18.63799283154122,7.074784263373221
1,3112,young,47,Animation,45,16.129032258064516,6.960251694917516
2,2324,friends,36,Animation,35,12.544802867383513,7.079708486041696
3,818,story,39,Animation,34,12.186379928315413,6.9761051287638045
4,3375,world,36,Animation,32,11.469534050179211,6.958521536784407
5,1476,evil,37,Animation,32,11.469534050179211,6.882704117560124
6,2354,little,29,Animation,27,9.67741935483871,6.762084030661918
7,747,life,29,Animation,25,8.960573476702509,7.249264184312762
8,2235,girl,28,Animation,25,8.960573476702509,6.9104187217044934
9,671,family,28,Animation,24,8.602150537634408,7.2204486271525035
10,2774,way,24,Animation,23,8.243727598566307,7.304560109419022
11,2753,it's,26,Animation,23,8.243727598566307,7.077311533497445
12,2730,other,27,Animation,23,8.243727598566307,7.072347337088956
13,1698,meets,21,Animation,21,7.526881720430108,6.819724684445865
14,2707,home,22,Animation,21,7.526881720430108,6.947393298128446
15,3525,time,21,Animation,20,7.168458781362007,7.083732821854961
16,2167,nan,20,Animation,20,7.168458781362007,6.427145094758634
17,156,become,21,Animation,19,6.810035842293907,6.955184169276024
18,783,great,21,Animation,19,6.810035842293907,7.221426763119122
19,3462,discovers,20,Animation,19,6.810035842293907,6.859268589807575
20,3072,decides,18,Animation,18,6.451612903225806,6.933064910416845
21,2,years,18,Animation,18,6.451612903225806,7.253662024457654
22,1820,make,17,Animation,17,6.093189964157706,6.897681241239892
23,584,mysterious,17,Animation,17,6.093189964157706,7.328586649626815
24,3433,love,18,Animation,16,5.734767025089606,6.993102482053311
25,2460,film,16,Animation,15,5.376344086021505,6.429336754057601
26,2969,together,15,Animation,15,5.376344086021505,6.954059087792344
27,1253,living,14,Animation,14,5.017921146953405,6.982785089002086
28,3248,destroy,14,Animation,14,5.017921146953405,6.703973924067681
