,index,word,count,genres,title_occurrence,%_occurrence,mean_rating
0,594,new,137,Mystery,112,16.25544267053701,6.443565077686985
1,6191,young,104,Mystery,93,13.497822931785196,6.33614439187373
2,4357,man,113,Mystery,93,13.497822931785196,6.584407495985043
3,2823,police,103,Mystery,87,12.62699564586357,6.425567947430675
4,1603,becomes,92,Mystery,80,11.611030478955007,6.309854852239401
5,4101,murder,95,Mystery,79,11.46589259796807,6.577785218849984
6,5998,get,88,Mystery,75,10.88534107402032,6.403032421383086
7,4227,wife,79,Mystery,71,10.304789550072568,6.534171068825789
8,5126,help,79,Mystery,68,9.869375907111756,6.64051002458912
9,3983,detective,84,Mystery,67,9.72423802612482,6.53186782056428
10,1464,life,84,Mystery,64,9.288824383164005,6.324913357577935
11,1128,mysterious,67,Mystery,63,9.143686502177069,6.281996121907144
12,3506,old,68,Mystery,62,8.99854862119013,6.375852307369843
13,10,years,66,Mystery,62,8.99854862119013,6.462202141066195
14,6104,woman,72,Mystery,60,8.708272859216255,6.1539181545576565
15,6979,time,59,Mystery,57,8.272859216255442,6.410088432415751
16,3993,death,60,Mystery,55,7.982583454281568,6.532480729646347
17,3281,own,63,Mystery,53,7.6923076923076925,6.5542567865966435
18,3747,people,61,Mystery,53,7.6923076923076925,6.444905314500157
19,5516,way,56,Mystery,52,7.547169811320755,6.303681843725442
20,5427,other,57,Mystery,51,7.402031930333817,6.540333408888251
21,1777,first,57,Mystery,50,7.256894049346879,6.490832649265102
22,1660,begins,58,Mystery,50,7.256894049346879,6.2994384154466285
23,4330,dead,53,Mystery,49,7.111756168359942,6.406283265257237
24,1784,case,55,Mystery,48,6.966618287373004,6.563869426189815
25,1616,story,63,Mystery,48,6.966618287373004,6.5521044487840605
26,3157,secret,55,Mystery,46,6.6763425253991295,6.254524041694019
27,6770,killer,54,Mystery,44,6.386066763425254,6.317024375805502
28,6717,world,51,Mystery,44,6.386066763425254,6.454864895519853
29,6081,take,48,Mystery,43,6.2409288824383164,6.464944103170418
30,3439,meets,43,Mystery,42,6.095791001451379,6.563748392160231
31,749,father,53,Mystery,42,6.095791001451379,6.275807323295406
32,6864,discovers,41,Mystery,41,5.950653120464441,6.339614140164286
33,5967,daughter,43,Mystery,40,5.805515239477503,6.396960626708517
34,2889,friend,48,Mystery,39,5.660377358490566,6.4904903897241075
35,1543,kill,40,Mystery,39,5.660377358490566,6.786059374853565
36,3667,town,46,Mystery,39,5.660377358490566,6.19374889972075
37,5400,home,42,Mystery,38,5.515239477503629,6.1963899170329055
38,4262,husband,46,Mystery,38,5.515239477503629,6.62102499075053
39,4735,body,44,Mystery,37,5.370101596516691,6.09831404803689
40,6860,house,48,Mystery,37,5.370101596516691,6.375464359232991
41,3639,son,40,Mystery,37,5.370101596516691,6.464088393608715
42,1916,former,45,Mystery,37,5.370101596516691,6.44831965830078
43,6198,investigate,37,Mystery,37,5.370101596516691,6.374527818412196
44,4488,girl,43,Mystery,36,5.2249637155297535,6.360086615072238
45,4266,discover,38,Mystery,36,5.2249637155297535,6.466920910514535
46,3019,things,38,Mystery,36,5.2249637155297535,6.423208753616275
47,706,private,38,Mystery,36,5.2249637155297535,6.347425144664052
48,1964,small,37,Mystery,35,5.079825834542816,6.499663532087711
49,6232,night,35,Mystery,35,5.079825834542816,6.216857354496213
50,2317,he's,44,Mystery,35,5.079825834542816,6.459626072736232
51,311,come,37,Mystery,35,5.079825834542816,6.431071784213375
52,3668,group,37,Mystery,35,5.079825834542816,6.2243385464102134
53,4343,same,39,Mystery,35,5.079825834542816,6.715683414682044
