,index,word,count,genres,title_occurrence,%_occurrence,mean_rating
0,4971,love,125,Musical,88,23.71967654986523,6.6346677099663545
1,4534,young,77,Musical,69,18.598382749326145,6.701591677778383
2,452,new,79,Musical,62,16.711590296495956,6.952856580082045
3,1092,life,62,Musical,53,14.285714285714286,6.7854143546886085
4,1193,story,47,Musical,44,11.859838274932615,6.695493798014173
5,968,family,53,Musical,43,11.590296495956874,6.745321615998404
6,1501,finds,45,Musical,41,11.05121293800539,6.700957751602057
7,97,musical,47,Musical,41,11.05121293800539,6.806356191714105
8,2509,meets,44,Musical,41,11.05121293800539,6.540267394566701
9,3298,girl,39,Musical,38,10.242587601078167,6.6193471065057645
10,56,tells,36,Musical,36,9.703504043126685,6.8211781066523685
11,4192,falls,36,Musical,36,9.703504043126685,6.661473720942774
12,5089,time,41,Musical,35,9.433962264150944,6.8213042596160935
13,3995,other,39,Musical,34,9.164420485175203,6.8640795861068264
14,4055,way,35,Musical,33,8.89487870619946,6.846828608144938
15,1304,first,34,Musical,32,8.625336927223719,6.7223811469225065
16,2667,make,37,Musical,32,8.625336927223719,6.776888196456726
17,4461,decides,35,Musical,29,7.816711590296496,6.740102992158381
18,1180,becomes,32,Musical,29,7.816711590296496,6.788985248047541
19,3191,man,35,Musical,29,7.816711590296496,6.667349309257617
20,3604,film,34,Musical,29,7.816711590296496,6.354564918205718
21,2372,day,31,Musical,28,7.547169811320755,6.667916340720395
22,4902,world,29,Musical,28,7.547169811320755,6.834905133776185
23,3969,home,29,Musical,28,7.547169811320755,6.638167344922094
24,3411,friends,28,Musical,26,7.008086253369272,7.0232512158890374
25,3452,little,29,Musical,25,6.738544474393531,6.93481803705246
26,2557,old,29,Musical,25,6.738544474393531,6.69999236343051
27,4684,tries,23,Musical,23,6.199460916442049,6.6648119899018825
28,4983,live,24,Musical,23,6.199460916442049,7.005995412606722
29,2654,son,25,Musical,23,6.199460916442049,6.471591099659201
30,2416,own,27,Musical,23,6.199460916442049,6.7480417699376645
31,410,fall,24,Musical,23,6.199460916442049,6.624429137891682
32,2750,people,26,Musical,22,5.929919137466308,6.9009772808892045
33,2584,meet,23,Musical,22,5.929919137466308,6.639539161046971
34,4348,daughter,29,Musical,22,5.929919137466308,6.790611857797732
35,1944,show,28,Musical,22,5.929919137466308,6.9250843083931075
36,2481,marriage,23,Musical,21,5.660377358490566,6.5694876895976035
37,672,wealthy,25,Musical,21,5.660377358490566,6.754138974145594
38,234,come,23,Musical,21,5.660377358490566,6.783822180927826
39,6,years,24,Musical,21,5.660377358490566,6.923077603151008
40,3214,music,30,Musical,20,5.390835579514825,6.583658243285628
41,1297,money,28,Musical,20,5.390835579514825,6.822902333692058
42,3184,same,19,Musical,19,5.121293800539084,7.018831671996675
