,index,word,count,genres,title_occurrence,%_occurrence,mean_rating
0,742,young,129,Horror,112,14.795244385733158,5.792161346382781
1,4843,new,105,Horror,93,12.285336856010568,5.657499129908907
2,4661,group,88,Horror,81,10.700132100396301,5.500760306508744
3,6225,years,74,Horror,73,9.64332892998679,5.574464026851089
4,2418,finds,84,Horror,73,9.64332892998679,5.832747788639844
5,3483,town,86,Horror,71,9.379128137384413,5.832813643932245
6,2787,man,81,Horror,69,9.114927344782034,5.896493516659814
7,140,people,77,Horror,68,8.982826948480845,5.6407477175635075
8,587,old,88,Horror,67,8.850726552179657,5.742298976114243
9,3960,help,76,Horror,67,8.850726552179657,6.146416201828722
10,5277,mysterious,73,Horror,66,8.718626155878468,5.712842548483209
11,6355,house,87,Horror,58,7.661822985468956,5.743227451317953
12,2072,life,57,Horror,52,6.869220607661823,5.833693470458877
13,1113,woman,61,Horror,51,6.737120211360634,5.726061972237996
14,5737,evil,59,Horror,51,6.737120211360634,5.417108993285103
15,5983,small,53,Horror,50,6.605019815059445,5.978852491721426
16,5705,other,53,Horror,50,6.605019815059445,5.883863460069072
17,7,dead,60,Horror,50,6.605019815059445,5.626418034723319
18,1701,strange,54,Horror,49,6.472919418758257,5.84176525310811
19,4068,killer,62,Horror,49,6.472919418758257,5.534993366538591
20,1657,death,54,Horror,47,6.208718626155878,5.93897609252799
21,2722,time,48,Horror,45,5.9445178335535,5.913238712207814
22,1358,way,45,Horror,44,5.812417437252312,5.526074451857372
23,2370,first,46,Horror,43,5.680317040951123,5.859481054956611
24,1364,friends,52,Horror,42,5.548216644649934,5.406624298615293
25,4796,tries,42,Horror,41,5.416116248348745,6.1075030937972965
26,310,girl,45,Horror,41,5.416116248348745,5.673093670400185
27,1176,family,48,Horror,41,5.416116248348745,5.633987050234132
28,4762,father,55,Horror,41,5.416116248348745,5.9219920162434265
29,2032,local,46,Horror,41,5.416116248348745,5.666168746119916
30,2127,daughter,47,Horror,40,5.284015852047556,5.7540994453134555
31,1205,decides,41,Horror,40,5.284015852047556,5.49082138897905
32,5481,meets,40,Horror,40,5.284015852047556,5.933122934356222
33,818,discover,44,Horror,40,5.284015852047556,5.879486518660624
34,3784,own,39,Horror,39,5.1519154557463676,6.013351564199025
35,802,body,46,Horror,39,5.1519154557463676,5.463246413639391
36,2661,things,42,Horror,39,5.1519154557463676,5.964976156624611
37,2601,wife,41,Horror,38,5.019815059445178,5.776219175838186
